Intervalo de Datas: 01/03/2020 00:00:00 a 31/03/2020 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento: EPTC-4930 - Av. João de Oliveira Remião defronte nro 702 - C/B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Descrição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOM4AP,Faixa 1 esquerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOM4BP,Faixa 2 direita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:00:00 - 11:59:59,913.72,"1,244.54","1,259.57","1,216.75","1,314.26","1,415.11","1,366.43","1,059.36","1,212.96","1,383.21","1,180.43","1,213.56","1,326.74","1,356.94",926.40,"1,197.81","1,170.95","1,169.33","1,100.11","1,147.45",0.00,,737.65,211.93,653.34,629.49,704.38,561.70,356.11,708.19,738.51,
12:00:00 - 12:59:59,699.08,"1,046.75","1,029.78","1,093.26","1,027.28","1,196.92","1,204.05",801.53,"1,050.77","1,094.10","1,096.30","1,086.46","1,231.47","1,246.85",722.06,"1,084.84","1,031.96",944.83,"1,003.47",939.93,0.00,,603.98,555.51,602.18,582.21,588.04,559.75,281.28,596.49,675.30,
13:00:00 - 13:59:59,578.95,"1,248.12","1,234.81","1,289.08","1,317.27","1,384.75","1,133.14",659.55,"1,222.45","1,201.77","1,258.27","1,267.59","1,347.58","1,143.10",612.39,"1,276.20","1,196.79","1,105.64","1,038.15","1,137.12",0.00,,684.86,622.16,674.04,683.51,702.70,487.86,279.77,693.98,741.80,
14:00:00 - 14:59:59,609.90,"1,362.35","1,385.89","1,447.19","1,476.04","1,596.22","1,215.48",726.08,"1,339.20","1,432.82","1,432.44","1,425.70","1,538.98","1,225.95",657.60,"1,295.62","1,363.47","1,362.09","1,220.74","1,250.87",0.00,,802.09,757.78,704.25,704.81,762.28,498.70,240.73,828.95,827.27,
15:00:00 - 15:59:59,763.68,"1,498.88","1,480.55","1,512.94","1,477.74","1,701.39","1,277.37",861.70,"1,515.92","1,383.11","1,448.94","1,530.58","1,632.43","1,273.55",869.06,"1,499.73","1,405.24","1,396.80","1,348.94","1,380.27",0.00,,804.29,738.42,786.76,795.29,825.12,534.89,322.73,893.27,850.69,
16:00:00 - 16:59:59,894.89,"1,522.72","1,572.52","1,599.76","1,627.92","1,735.37","1,296.06",929.21,"1,494.76","1,568.59","1,543.94","1,564.58","1,761.64","1,219.59",936.23,"1,515.39","1,532.28","1,482.49","1,393.02","1,499.24",0.00,,824.44,729.92,796.11,797.94,922.95,539.69,351.91,910.99,982.06,
17:00:00 - 17:59:59,876.25,"1,736.45","1,707.52","1,732.53","1,730.97","2,025.81","1,257.26",939.19,"1,767.35","1,765.20","1,748.03","1,736.30","2,004.15","1,210.31",979.92,"1,810.81","1,766.35","1,694.45","1,572.02","1,620.57",0.00,,627.92,935.93,836.64,901.33,"1,046.63",568.19,383.42,"1,021.27","1,066.13",
18:00:00 - 18:59:59,924.54,"1,093.49","1,578.06","1,508.96","1,599.84","1,628.82","1,220.10","1,041.52","1,508.17","1,619.41","1,600.18","1,358.50","1,869.38","1,220.94","1,006.06","1,557.39","1,276.57","1,529.65","1,488.47","1,530.19",0.00,,0.00,857.85,890.04,830.25,966.02,522.68,455.35,"1,015.61","1,031.30",
19:00:00 - 19:59:59,"1,021.02","1,105.47","1,263.97","1,363.44","1,343.25","1,718.59","1,240.80","1,076.37","1,317.00","1,297.63","1,328.61","1,562.60","1,762.91","1,337.78",978.21,"1,234.66","1,222.06","1,130.19","1,039.00",991.73,0.00,,0.00,502.68,569.85,578.83,715.17,518.51,440.21,616.85,616.32,
20:00:00 - 20:59:59,873.37,955.12,881.29,"1,030.47","1,023.62","1,480.76","1,107.35",862.86,978.98,911.50,995.42,"1,195.95","1,437.93","1,050.97",766.76,841.70,749.82,755.52,646.54,606.39,0.00,,0.00,296.07,341.07,322.54,459.24,350.07,305.24,357.90,440.38,
21:00:00 - 21:59:59,669.26,712.17,725.00,794.72,819.01,"1,066.33",914.40,761.41,800.13,834.98,866.45,753.83,"1,014.15",769.07,619.26,609.52,485.56,493.55,413.59,400.58,0.00,,0.00,219.93,223.61,198.28,286.10,236.97,234.79,232.10,234.96,
22:00:00 - 22:59:59,612.87,714.41,767.27,754.28,"1,021.70","1,047.43",749.37,643.22,768.74,803.59,795.61,662.65,"1,034.58",718.53,445.43,667.18,481.17,383.41,304.59,301.76,0.00,,0.00,168.43,152.26,149.76,217.46,164.26,127.76,175.10,167.10,
23:00:00 - 23:59:59,370.21,365.13,436.62,462.62,572.94,623.46,579.12,329.40,379.98,453.13,423.77,469.10,617.27,636.33,289.75,326.65,298.81,258.81,231.49,263.80,0.00,,0.00,120.94,118.44,126.25,144.92,149.59,98.77,99.11,125.91,
Total,"13,424.49","21,597.30","22,541.12","23,149.41","23,669.45","26,225.14","21,012.27","15,064.86","22,612.15","23,276.87","23,139.08","23,434.23","26,274.22","20,967.57","13,733.35","21,739.25","20,726.34","20,226.83","18,940.77","18,800.53",281.55,,"6,093.66","6,902.19","10,762.68","10,767.64","11,932.31","8,022.51","5,213.03","11,977.58","12,438.85",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento: EPTC-4932 - Av. Assis Brasil 8292 - B/C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Descrição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABR2EP,Faixa 1 esquerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABR2FP,Faixa 2 central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABR2GP,Faixa 3 central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
00:00:00 - 00:59:59,432.66,254.65,151.65,251.48,199.83,240.14,416.65,473.48,255.00,197.50,184.33,207.15,410.14,354.44,415.29,223.82,159.99,164.49,157.16,138.81,126.99,0.00,0.00,0.00,97.32,92.50,78.99,96.00,92.66,61.16,71.66,
01:00:00 - 01:59:59,292.32,155.98,118.83,108.33,122.00,128.66,254.31,332.82,113.49,91.00,95.66,99.33,221.49,220.61,315.82,120.00,86.83,80.83,82.83,98.98,91.33,0.00,0.00,0.00,54.33,50.16,55.16,68.98,74.32,75.83,44.50,
02:00:00 - 02:59:59,197.00,105.83,55.33,64.16,60.50,80.14,150.65,206.83,73.49,64.99,57.00,67.00,96.33,141.48,220.33,85.16,58.99,55.33,66.16,54.81,60.00,23.50,0.00,0.00,37.00,35.50,40.49,45.00,45.66,35.33,37.33,
03:00:00 - 03:59:59,101.99,69.99,59.83,40.16,55.50,80.66,110.66,171.49,50.49,49.33,59.50,65.33,55.66,101.83,177.64,65.50,34.00,54.99,40.99,51.50,47.33,1.00,0.00,0.00,25.50,34.50,32.83,47.00,27.00,21.50,22.00,
04:00:00 - 04:59:59,116.16,131.15,83.99,107.99,82.16,130.15,107.00,159.16,127.00,100.49,115.65,123.16,104.00,150.49,139.32,117.83,97.33,97.50,94.83,89.33,74.50,0.00,0.00,0.00,65.16,62.00,70.50,57.50,39.16,72.32,71.33,
05:00:00 - 05:59:59,175.16,473.14,416.79,417.64,429.79,448.46,273.47,189.82,449.80,442.48,481.14,433.30,442.47,297.62,198.16,514.81,447.64,477.96,401.13,432.81,227.48,0.00,0.00,0.00,251.31,235.65,258.64,140.33,59.16,253.97,243.97,
06:00:00 - 06:59:59,333.31,"1,651.90","1,481.64","1,562.09","1,377.41","1,581.77",666.58,418.14,"1,118.66","1,547.42","1,487.09","1,531.26","1,599.95",699.75,348.28,"1,463.69","1,546.11","1,492.13","1,364.40","1,320.48",544.11,7.00,9.33,0.00,785.73,753.91,763.76,413.08,165.64,796.73,806.89,
07:00:00 - 07:59:59,338.30,"2,538.44","2,363.31","2,308.84","1,876.83","2,427.18","1,055.86",543.30,"2,462.63","2,283.52","2,402.43","2,442.18","2,393.82","1,052.66",397.96,"2,216.66","2,422.25","2,382.26","2,286.30","1,930.88",381.29,129.16,0.00,0.00,"1,128.33",945.19,"1,144.33",481.41,175.32,"1,318.61","1,273.57",
08:00:00 - 08:59:59,442.14,"1,742.10","2,229.88","2,407.64","2,458.71","2,170.24","1,221.33",602.47,"2,294.01","2,305.16","2,335.05","2,287.70","2,284.70","1,281.53",514.60,"2,345.93","2,110.52","1,941.92","1,844.20","1,686.16",822.44,170.16,0.00,301.14,917.58,939.25,989.06,495.47,170.65,"1,131.57","1,164.69",
09:00:00 - 09:59:59,601.96,"1,997.61","1,826.86","1,889.67","1,901.77","1,816.10","1,355.98",637.61,"1,865.50","1,867.96","1,774.30","1,874.81","1,854.66","1,338.38",632.12,"1,786.72","1,696.86","1,582.07","1,490.53","1,356.21",796.76,265.48,0.00,35.33,770.44,886.11,842.93,450.97,204.31,966.78,958.75,
10:00:00 - 10:59:59,865.79,"1,653.17","1,686.02","1,507.84","1,596.02","1,672.51","1,351.69",861.58,"1,620.04","1,627.02","1,593.32","1,641.01","1,588.53","1,323.58",789.13,"1,541.41","1,499.01","1,427.04","1,383.53","1,308.55",804.25,370.63,346.47,35.16,750.43,828.79,804.10,581.45,328.63,963.59,972.91,
11:00:00 - 11:59:59,"1,107.08","1,700.81","1,612.49","1,611.33","1,555.67","1,540.80","1,439.36","1,034.28","1,648.02","1,670.53","1,541.35","1,592.34","1,519.36","1,460.69",955.75,"1,578.40","1,537.32","1,454.69","1,390.38","1,224.23",883.75,383.45,0.00,243.64,804.41,786.59,806.42,617.09,393.95,899.27,949.07,
12:00:00 - 12:59:59,"1,000.95","1,537.86","1,492.01","1,389.05","1,467.18","1,570.37","1,372.37",993.74,"1,462.50","1,423.24","1,440.05","1,562.20","1,447.68","1,340.87",871.92,"1,484.69","1,339.70","1,299.26","1,156.89","1,159.92",788.60,359.79,0.00,737.58,744.27,735.73,740.26,609.59,367.49,780.74,808.74,
13:00:00 - 13:59:59,844.95,"1,594.14","1,481.51","1,583.19","1,554.13","1,555.69","1,140.53",878.10,"1,505.33","1,387.35","1,555.49","1,552.50","1,554.45","1,139.21",799.27,"1,640.56","1,389.85","1,427.54","1,298.70","1,228.02",697.95,308.96,79.65,680.46,742.94,743.43,794.56,539.93,295.29,868.57,887.89,
14:00:00 - 14:59:59,981.58,"1,710.46","1,704.43","1,728.29","1,697.29","1,882.90","1,369.51",873.10,"1,603.99","1,684.14","1,593.12","1,671.46","1,079.63","1,312.02",870.28,"1,717.69","1,597.67","1,595.63","1,382.12","1,483.61",690.90,338.47,917.24,842.90,857.25,826.58,902.89,571.12,317.47,926.38,"1,030.23",
15:00:00 - 15:59:59,"1,260.06","1,734.51","1,737.97","1,652.30","1,680.64","1,811.81","1,418.07","1,225.89","1,632.86","1,663.49","1,673.16","1,748.97",984.28,"1,255.36","1,164.42","1,678.86","1,636.96","1,553.17","1,419.85","1,479.72",729.41,382.14,850.21,846.60,849.08,832.73,829.91,597.76,416.96,"1,040.22",990.08,
16:00:00 - 16:59:59,"1,460.08","1,816.34","1,812.48","1,807.17","1,784.68","1,672.49","1,404.88","1,344.39","1,824.12","1,824.66","1,761.83","1,836.95","1,857.61","1,303.02","1,469.73","1,775.86","1,673.87","1,626.83","1,585.49","1,665.67",771.76,439.95,901.71,899.25,889.08,890.73,"1,080.55",632.44,478.95,937.77,"1,021.71",
17:00:00 - 17:59:59,"1,559.88","2,282.74","2,171.93","2,148.42","2,172.58","2,061.39","1,550.17","1,409.76","2,257.75","2,239.91","2,219.58","2,407.39","2,157.59","1,265.89","1,560.91","2,277.80","2,101.94","2,119.43","1,973.80","1,919.45",601.28,496.46,599.44,"1,030.72","1,089.20","1,036.21","1,164.37",623.59,573.75,"1,152.83","1,243.20",
18:00:00 - 18:59:59,"1,657.19","2,108.59","2,154.45","2,124.72","2,023.10","1,886.96","1,576.65","1,612.18","2,166.89","2,234.40","2,206.38","2,191.72","2,086.44","1,481.37","1,669.07","2,254.02","2,148.62","2,014.66","1,907.13","1,732.98",0.00,599.06,0.00,918.75,946.59,"1,031.91","1,008.22",638.56,713.09,"1,137.37","1,167.55",
19:00:00 - 19:59:59,"1,607.88","1,629.21","1,437.54","1,712.17","1,890.72","1,793.04","1,439.57","1,593.21","1,583.89","1,655.39","1,718.02","1,369.05","1,696.17","1,571.21","1,496.06","1,507.40","1,347.04","1,330.86","1,113.39","1,045.42",0.00,533.47,0.00,541.76,581.27,553.92,698.93,644.94,621.61,678.43,716.95,
20:00:00 - 20:59:59,"1,351.74",957.78,918.11,952.10,"1,064.41","1,487.61","1,149.21","1,425.57",963.10,954.29,950.44,"1,047.61","1,256.92","1,175.07","1,137.93",863.10,816.43,706.77,674.11,631.97,0.00,443.80,0.00,379.30,351.63,336.15,428.29,402.14,443.61,401.13,410.96,
21:00:00 - 21:59:59,"1,178.26",675.76,745.45,765.25,760.59,"1,040.25",950.78,"1,096.09",799.26,762.26,751.77,705.77,967.44,836.12,"1,075.28",583.27,590.96,505.12,468.80,456.14,0.00,194.15,0.00,229.66,228.82,236.48,300.81,247.82,308.31,249.32,278.65,
22:00:00 - 22:59:59,917.10,803.72,849.56,831.21,985.34,"1,179.18",759.29,998.77,835.07,864.72,844.21,743.57,990.21,829.61,948.62,690.92,574.94,466.92,387.27,389.45,154.66,0.00,0.00,171.33,201.32,202.49,214.82,189.97,223.82,166.98,200.48,
23:00:00 - 23:59:59,475.12,366.65,352.15,367.31,390.98,538.65,520.12,478.31,346.64,337.97,415.31,523.47,531.64,566.62,561.82,260.16,259.64,212.82,206.66,178.15,94.15,0.00,0.00,134.99,130.66,112.16,146.49,161.66,136.32,115.65,143.66,
Total,"19,298.66","29,692.53","28,944.21","29,338.35","29,187.83","30,797.15","23,054.69","19,560.09","29,059.53","29,279.22","29,256.18","29,725.23","29,181.17","22,499.43","18,729.71","28,794.26","27,174.47","26,070.22","24,176.65","23,063.25","9,388.94","5,446.63","3,704.05","8,028.57","13,299.65","13,188.67","14,197.31","9,353.80","6,673.13","15,052.05","15,516.77",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento: EPTC-4933 - Av. Assis Brasil 4935 - C/B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Descrição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABR3AP,Faixa 1 esquerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABR3BP,Faixa 2 central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABR3CP,Faixa 3 central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
00:00:00 - 00:59:59,467.00,242.38,269.19,302.41,319.38,360.36,580.16,578.51,287.25,257.08,314.87,111.14,478.18,554.95,540.78,212.73,241.24,225.75,185.87,156.27,178.26,132.07,100.25,93.61,93.29,114.97,119.79,125.75,126.23,105.09,108.12,
01:00:00 - 01:59:59,331.27,137.94,109.98,149.13,140.31,191.44,365.24,389.07,152.81,135.12,129.13,76.32,282.42,335.53,356.10,124.81,120.95,102.81,86.46,94.64,123.48,94.80,45.31,53.48,71.64,55.64,52.82,85.47,63.63,46.98,52.49,
02:00:00 - 02:59:59,218.94,107.64,83.15,90.15,112.48,146.81,255.77,289.77,106.81,66.48,101.16,83.79,162.94,261.42,284.79,54.16,76.64,67.97,57.83,61.83,72.82,52.99,33.16,37.32,27.00,35.49,40.49,49.16,62.15,33.65,49.83,
03:00:00 - 03:59:59,167.15,100.97,57.49,73.66,76.15,96.95,194.80,212.96,80.16,66.83,74.32,65.32,98.81,182.30,221.46,0.00,54.48,58.66,36.64,41.64,58.66,35.32,32.16,25.83,24.99,41.48,38.99,44.00,42.49,28.99,42.15,
04:00:00 - 04:59:59,140.65,79.31,58.49,69.64,86.32,99.98,184.28,206.13,99.14,52.16,69.15,73.97,93.98,206.30,201.63,0.00,71.98,71.30,52.15,49.98,35.49,31.82,37.16,32.33,28.81,43.82,36.66,49.66,40.99,45.82,31.49,
05:00:00 - 05:59:59,148.48,135.97,114.99,124.98,144.63,159.28,223.29,234.30,168.16,129.64,122.98,130.98,166.64,190.30,185.29,0.00,121.15,119.14,96.98,94.32,70.14,30.50,82.12,81.82,60.99,71.32,70.31,65.65,52.33,78.81,78.65,
06:00:00 - 06:59:59,235.13,565.82,480.87,451.68,478.87,550.31,390.51,290.75,515.34,501.36,471.72,536.34,465.19,348.23,228.60,0.00,427.20,410.69,387.36,362.85,195.89,106.78,266.43,238.78,203.95,246.28,230.78,130.12,107.13,255.47,237.59,
07:00:00 - 07:59:59,287.94,"1,046.21","1,026.21","1,025.04","1,062.26","1,111.72",642.84,532.91,967.25,951.07,961.73,981.27,"1,016.29",573.37,311.75,0.00,957.77,850.31,794.60,751.30,386.56,227.93,622.22,491.02,500.50,540.06,545.55,288.75,201.29,579.20,538.38,
08:00:00 - 08:59:59,330.45,921.58,933.13,796.28,912.96,926.43,858.65,486.11,880.46,955.09,939.26,937.34,924.79,772.35,354.13,0.00,903.30,796.77,838.13,773.49,383.95,177.96,545.24,455.42,484.22,471.73,520.91,282.28,188.64,577.89,589.73,
09:00:00 - 09:59:59,474.10,956.90,"1,034.51","1,019.86","1,031.45","1,004.34",941.26,578.42,979.34,988.52,987.84,"1,002.72","1,047.98",996.73,469.91,0.00,"1,007.24","1,040.60",898.80,844.76,503.09,216.15,610.19,494.37,545.24,609.05,602.05,337.94,208.31,608.05,630.88,
10:00:00 - 10:59:59,555.76,"1,026.33","1,027.46","1,063.16","1,064.90","1,106.88","1,009.46",748.52,"1,045.62","1,053.51","1,013.55","1,039.84","1,354.27","1,024.22",558.43,896.12,"1,064.59","1,038.02",969.87,890.92,651.74,270.12,643.30,561.68,683.53,601.36,602.22,460.72,259.62,647.68,728.99,
11:00:00 - 11:59:59,726.26,"1,139.22","1,120.08","1,143.96","1,217.23","1,180.05","1,016.83",850.98,"1,072.55","1,113.89","1,047.23","1,132.39","1,131.60","1,001.40",667.55,"1,117.23","1,054.13","1,180.48","1,012.45",982.84,714.97,340.58,635.14,566.81,680.27,623.81,675.98,508.86,314.10,660.80,717.97,
12:00:00 - 12:59:59,640.01,"1,096.82","1,081.26","1,092.40","1,089.72","1,138.22","1,031.60",810.65,"1,073.48","1,057.06","1,029.79","1,063.15","1,123.54","1,040.94",649.36,"1,097.20",954.76,981.33,892.50,842.06,648.44,283.78,630.41,540.27,579.30,601.99,579.28,507.34,304.40,627.44,681.86,
13:00:00 - 13:59:59,637.04,"1,094.80","1,127.88","1,100.73","1,087.08","1,147.53","1,003.45",812.29,979.57,"1,000.84","1,005.39","1,057.39","1,060.87","1,032.25",657.71,"1,054.22","1,030.21",981.48,869.99,950.45,612.50,324.05,629.47,553.56,631.79,598.64,640.93,456.83,300.73,659.92,685.08,
14:00:00 - 14:59:59,641.49,"1,097.76","1,196.62","1,185.71","1,187.29","1,189.63","1,028.09",714.47,"1,063.80","1,147.28","1,152.07","1,155.22","1,177.92",989.09,647.86,"1,063.27","1,084.51","1,091.20",975.21,970.19,543.14,247.24,657.06,600.91,584.77,636.09,636.56,430.66,264.69,700.74,673.51,
15:00:00 - 15:59:59,694.64,"1,204.97","1,195.40","1,213.64","1,201.41","1,211.30","1,033.95",899.78,"1,218.23","1,155.09","1,176.14","1,179.73","1,239.86","1,089.87",779.47,"1,216.33","1,146.91","1,174.81","1,117.63","1,089.94",557.44,279.74,643.28,623.41,638.87,656.88,688.57,429.04,326.55,751.39,817.64,
16:00:00 - 16:59:59,796.86,"1,095.10","1,030.46","1,117.11","1,083.87","1,057.22","1,010.33",888.80,"1,090.96",968.21,821.88,"1,031.50","1,071.54","1,005.11",909.70,"1,128.30","1,072.31","1,081.41","1,095.52","1,025.33",585.37,261.39,689.58,633.78,667.73,667.80,737.43,483.03,318.57,778.16,798.05,
17:00:00 - 17:59:59,819.85,"1,146.81","1,150.61","1,132.37","1,181.38","1,095.55","1,040.15",862.17,"1,172.12","1,149.65",788.84,"1,133.67","1,025.22","1,045.86",912.24,"1,173.62","1,160.97","1,160.50","1,111.95","1,129.76",518.98,333.42,777.19,685.34,719.89,754.39,841.01,524.22,362.59,806.13,878.31,
18:00:00 - 18:59:59,899.65,"1,191.87","1,272.52","1,355.85","1,182.13","1,176.08","1,043.48",958.92,967.98,"1,260.88",853.23,"1,214.34","1,190.74","1,045.33",932.68,"1,278.67","1,320.83","1,254.43","1,195.32","1,114.84",481.34,374.72,702.98,699.11,680.92,693.84,770.41,481.49,427.87,815.98,842.79,
19:00:00 - 19:59:59,"1,048.26","1,233.92","1,220.04","1,218.89","1,279.49","1,236.32","1,093.14","1,055.59","1,146.32",992.39,798.57,"1,166.14","1,265.96","1,067.74",964.28,"1,253.32","1,176.50","1,042.75",906.79,865.18,558.44,443.14,547.10,559.47,582.26,579.71,687.73,540.28,454.52,613.78,619.93,
20:00:00 - 20:59:59,955.04,998.75,992.17,"1,080.11","1,102.82","1,173.15","1,070.32",979.25,"1,041.74","1,004.48",718.97,"1,191.20","1,085.85","1,012.72",757.17,918.07,799.62,766.43,591.60,595.61,352.64,270.54,336.67,363.01,360.53,357.15,432.43,392.16,310.53,367.79,416.15,
21:00:00 - 21:59:59,715.47,810.47,888.85,982.01,944.52,"1,097.38",974.46,843.45,936.93,892.34,613.95,868.25,"1,094.25",874.35,618.35,686.48,624.80,553.12,400.86,433.12,289.53,233.04,246.66,236.99,254.68,271.30,298.93,290.11,259.15,267.88,282.32,
22:00:00 - 22:59:59,610.30,776.37,883.16,896.03,987.45,"1,061.95",946.81,573.18,885.53,925.91,536.48,714.27,"1,053.15",912.18,449.03,618.62,557.95,397.86,336.65,332.67,200.51,147.41,161.85,174.69,188.18,177.34,231.69,212.44,156.17,194.87,199.49,
23:00:00 - 23:59:59,424.47,481.55,556.18,526.39,610.53,763.30,695.12,430.81,512.06,562.86,207.60,672.10,742.15,622.70,397.16,422.09,391.72,336.08,274.59,254.93,152.20,112.06,115.59,124.05,144.85,142.88,166.20,170.68,149.89,145.70,151.35,
Total,"12,966.21","18,689.46","18,910.70","19,211.19","19,584.63","20,282.18","18,633.99","15,227.79","18,443.61","18,387.74","15,935.85","18,618.38","20,354.14","18,185.24","13,055.43","14,315.24","17,421.76","16,783.90","15,185.75","14,708.92","8,875.58","5,027.55","9,790.52","8,927.06","9,438.20","9,593.02","10,247.72","7,346.64","5,302.57","10,398.21","10,852.75",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equipamento: EPTC-4934 - Av. Assis Brasil DF 4945 B/C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Descrição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABR4EP,Faixa 1 esquerda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABR4FP,Faixa 2 central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABR4GP,Faixa 3 central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
00:00:00 - 00:59:59,330.73,171.62,140.59,189.47,154.63,165.79,324.92,342.91,175.28,145.94,142.79,183.44,246.77,275.88,317.89,133.28,128.15,110.80,112.81,108.45,105.29,84.12,61.30,58.64,60.30,70.48,67.14,94.28,80.44,60.44,70.98,
01:00:00 - 01:59:59,207.14,122.14,80.48,83.31,84.96,87.82,231.79,223.27,90.64,83.30,73.64,80.47,159.94,227.34,241.29,98.14,65.14,67.98,67.16,57.33,63.15,65.47,29.16,38.48,52.15,43.47,60.16,74.97,52.83,39.46,36.82,
02:00:00 - 02:59:59,149.29,74.15,67.15,78.15,60.65,76.62,177.63,178.95,62.15,49.16,67.65,54.49,97.14,153.10,181.46,49.99,76.82,54.47,53.99,52.29,55.32,36.49,29.66,28.16,34.66,32.48,40.63,47.82,42.65,24.65,34.65,
03:00:00 - 03:59:59,133.30,65.00,52.15,51.66,56.16,65.49,127.65,146.47,41.66,47.65,48.49,49.98,70.49,113.31,167.13,62.15,47.32,46.81,39.15,30.98,46.64,26.99,26.32,23.99,14.83,21.83,30.15,31.82,28.99,28.66,21.33,
04:00:00 - 04:59:59,77.82,87.81,69.65,86.16,75.15,91.31,109.98,125.15,104.80,87.16,90.15,75.48,101.13,146.31,145.78,89.99,62.48,76.14,43.15,57.82,46.15,42.15,49.99,33.32,38.49,47.32,39.33,43.31,38.49,51.15,38.99,
05:00:00 - 05:59:59,164.80,337.08,312.25,316.22,326.91,340.57,252.62,192.47,348.41,336.73,327.09,334.39,359.76,261.12,191.62,362.77,341.60,329.73,279.74,262.27,175.45,98.48,191.47,160.81,167.29,150.79,164.80,101.32,81.32,160.14,162.96,
06:00:00 - 06:59:59,367.57,"1,258.58","1,286.06","1,232.78","1,246.23","1,279.24",651.61,376.36,"1,300.90","1,282.07","1,311.88","1,308.89","1,265.26",596.99,372.89,"1,270.18","1,263.06","1,132.79","1,040.15",963.47,445.68,254.77,643.57,550.12,528.29,554.15,580.68,331.86,228.41,561.82,596.63,
07:00:00 - 07:59:59,238.46,"1,988.91","2,063.56","1,985.42","1,865.23","2,011.12",762.74,428.25,"2,006.40","2,072.39","2,082.88","2,146.48","2,024.54",851.22,311.61,"2,157.21","1,950.35","1,743.03","1,515.94","1,374.05",513.68,214.76,925.51,751.23,713.43,705.60,761.57,307.54,175.63,882.04,852.88,
08:00:00 - 08:59:59,338.95,"2,035.34","1,929.38","1,899.85","1,866.46","1,904.50","1,084.96",520.38,"1,867.01","2,044.82","1,946.31","2,055.12","1,911.68","1,013.89",390.58,"2,113.84","1,822.17","1,592.61","1,523.61","1,336.47",593.37,189.80,797.29,670.11,685.50,698.14,715.46,354.71,157.12,798.26,851.42,
09:00:00 - 09:59:59,448.74,"1,555.11","1,673.02","1,619.73","1,613.89","1,515.34","1,208.18",494.73,"1,444.71","1,605.46","1,479.54","1,473.56","1,435.76","1,088.02",440.43,"1,679.59","1,433.03","1,261.79","1,168.30","1,086.31",598.20,192.10,706.98,566.26,702.30,687.80,641.47,367.59,183.63,705.46,738.41,
