2020-04-03,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,277.30
2020-04-04,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,204.15
2020-04-05,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,160.15
2020-04-06,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,264.82
2020-04-07,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,274.81
2020-04-08,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,248.48
2020-04-09,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,288.14
2020-04-10,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,169.15
2020-04-11,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,202.32
2020-04-12,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,133.99
2020-04-13,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,271.98
2020-04-14,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,260.99
2020-04-15,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,276.81
2020-04-16,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,301.99
2020-04-17,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,295.32
2020-04-18,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,192.49
2020-04-19,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,169.33
2020-04-20,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,282.16
2020-04-21,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,181.49
2020-04-22,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,198.00
2020-04-23,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,295.49
2020-04-24,EPTC-4930,Av. João de Oliveira Remião defronte nro 702 - C/B,06:00:00 - 06:59:59,281.99
